sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake
vre-4966200-012	vreme	4966200	kolumna	pol-drustvo	komentar	12	23	https://vreme.com/komentar/proklizavanje-po-ledu/	Za beogradske gradske očeve sve je to normalno i šta ko ima da se žali što je u januaru pao sneg pa još udario i minus.		Za beogradske gradske očeve sve je to normalno i šta ko ima da se žali što je u januaru pao sneg pa još udario i minus.	../to_annotate_q.tsv	SUBJ	Anica
vre-4966200-013	vreme	4966200	kolumna	pol-drustvo	komentar	13	23	https://vreme.com/komentar/proklizavanje-po-ledu/	Božja volja, viša sila, poručuju Beograđanima, a ko misli drugačije taj je diletant, što reče gradonačelnik, dr. Aleksenadar Šapić.		Božja volja, viša sila, poručuju Beograđanima, a ko misli drugačije taj je diletant, što reče gradonačelnik, dr. Aleksenadar Šapić.	../to_annotate_q.tsv	SUBJ	Anica
vre-4966200-014	vreme	4966200	kolumna	pol-drustvo	komentar	14	23	https://vreme.com/komentar/proklizavanje-po-ledu/	Režimski mediji poručuju da su pristojni građani – oni koji nisu zlobni blokaderi – uvideli da vlast čini sve što može i da se ne treba ljutiti zbog snega i leda tokom zime.		Režimski mediji poručuju da su pristojni građani – oni koji nisu zlobni blokaderi – uvideli da vlast čini sve što može i da se ne treba ljutiti zbog snega i leda tokom zime.	../to_annotate_q.tsv	SUBJ	saglasnost
vre-4966200-015	vreme	4966200	kolumna	pol-drustvo	komentar	15	23	https://vreme.com/komentar/proklizavanje-po-ledu/	Državni funkcioneri na čelu sa Aleksandrom Vučićem nam opisuju situaciju drugačiju od one koju vidimo svojim očima, kao ono o ekonomskom tigru i da se nikada bolje u Srbiji živelo nije.		Državni funkcioneri na čelu sa Aleksandrom Vučićem nam opisuju situaciju drugačiju od one koju vidimo svojim očima, kao ono o ekonomskom tigru i da se nikada bolje u Srbiji živelo nije.	../to_annotate_q.tsv	SUBJ	Anica
vre-4972996-009	vreme	4972996	kolumna	pol-drustvo	komentar	9	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Kapaciteti Manje Grčić su, dakle, veliki makar koliko i dvojbe u njenu diplomu iz Engleske i spremnost da na RTS-u služi javnom interesu.		Kapaciteti Manje Grčić su, dakle, veliki makar koliko i dvojbe u njenu diplomu iz Engleske i spremnost da na RTS-u služi javnom interesu.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4972996-010	vreme	4972996	kolumna	pol-drustvo	komentar	10	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Za sebe kaže da je „lider“, mada bi primereniji bio izraz „ratrak“, kako je sebe nazivala jedna druga sposobna dama iz režimske garniture.		Za sebe kaže da je „lider“, mada bi primereniji bio izraz „ratrak“, kako je sebe nazivala jedna druga sposobna dama iz režimske garniture.	../to_annotate_q.tsv	SUBJ	saglasnost
vre-4972996-011	vreme	4972996	kolumna	pol-drustvo	komentar	11	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Ratrak je ona velika grtalica što čisti sneg i glača staze za skijanje.		Ratrak je ona velika grtalica što čisti sneg i glača staze za skijanje.	../to_annotate_q.tsv	OBJ	Aleksa
vre-4972996-012	vreme	4972996	kolumna	pol-drustvo	komentar	12	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Iza nje ništa ne ostaje da štrči.		Iza nje ništa ne ostaje da štrči.	../to_annotate_q.tsv	OBJ	Aleksa
vre-4972996-013	vreme	4972996	kolumna	pol-drustvo	komentar	13	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Manja Grčić će sesti u fotelju koju je Bujošević ne samo zagrejao, nego je sva poprimila oblik njegove zadnjice.		Manja Grčić će sesti u fotelju koju je Bujošević ne samo zagrejao, nego je sva poprimila oblik njegove zadnjice.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4972996-014	vreme	4972996	kolumna	pol-drustvo	komentar	14	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Sa pedigreom ozbiljnog novinara, Bujošević nije bio ni blizu da za informativni program RTS-a izbori nezavisnost od političkog uticaja.		Sa pedigreom ozbiljnog novinara, Bujošević nije bio ni blizu da za informativni program RTS-a izbori nezavisnost od političkog uticaja.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4972996-015	vreme	4972996	kolumna	pol-drustvo	komentar	15	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Naprotiv, iako je tu i tamo – a posebno u segmentima programa bez politike – RTS dokazivao da ume kad hoće, naš je javni servis odavno sigurna kuća za predsednika Aleksandra Vučića.		Naprotiv, iako je tu i tamo – a posebno u segmentima programa bez politike – RTS dokazivao da ume kad hoće, naš je javni servis odavno sigurna kuća za predsednika Aleksandra Vučića.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4972996-016	vreme	4972996	kolumna	pol-drustvo	komentar	16	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Onde se pojavljuje kad mu se prohte, a Dnevnici često počinju citiranjem njegovih objava sa Instagrama.		Onde se pojavljuje kad mu se prohte, a Dnevnici često počinju citiranjem njegovih objava sa Instagrama.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4983491-011	vreme	4983491	kolumna	pol-drustvo	komentar	11	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Policija ih mahom štiti dok tuku građane.		Policija ih mahom štiti dok tuku građane.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
vre-4983491-012	vreme	4983491	kolumna	pol-drustvo	komentar	12	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	nasilnik kojeg se spremate da ostavite.		nasilnik kojeg se spremate da ostavite.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
vre-4983491-013	vreme	4983491	kolumna	pol-drustvo	komentar	13	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Ali u ovakvim uslovima nikada više posmatrača, ljudi spremnih da se bore, uprkos tome što mogu biti napadnuti, povređeni.		Ali u ovakvim uslovima nikada više posmatrača, ljudi spremnih da se bore, uprkos tome što mogu biti napadnuti, povređeni.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-4983491-014	vreme	4983491	kolumna	pol-drustvo	komentar	14	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Ovo je test za izbore koji dolaze.		Ovo je test za izbore koji dolaze.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-4983491-015	vreme	4983491	kolumna	pol-drustvo	komentar	15	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Teško da će danas, u ovakvim uslovima, SNS izgubiti.		Teško da će danas, u ovakvim uslovima, SNS izgubiti.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-4983491-016	vreme	4983491	kolumna	pol-drustvo	komentar	16	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Jedna opština bila bi veliki uspeh.		Jedna opština bila bi veliki uspeh.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-4983491-017	vreme	4983491	kolumna	pol-drustvo	komentar	17	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Ali pad glasova je siguran.		Ali pad glasova je siguran.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-4983491-018	vreme	4983491	kolumna	pol-drustvo	komentar	18	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Međutim, vidimo da se ona energija od 15. marta 2025. ne rasipa tako lako.		Međutim, vidimo da se ona energija od 15. marta 2025. ne rasipa tako lako.	../to_annotate_q.tsv	SUBJ	saglasnost
vre-4965461-000	vreme	4965461	kolumna	pol-drustvo	komentar	0	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Viši sud u Beogradu je za 4. februar zakazao suđenje Nikoli Selakoviću, ministru kulture optuženim za zloupotrebu položaja i falsificiranje službene isprave u aferi Generalštab.		Viši sud u Beogradu je za 4. februar zakazao suđenje Nikoli Selakoviću, ministru kulture optuženim za zloupotrebu položaja i falsificiranje službene isprave u aferi Generalštab.	../to_annotate_q.tsv	OBJ	Aleksa
vre-4965461-001	vreme	4965461	kolumna	pol-drustvo	komentar	1	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Tako što Tužilaštvo za organizirani kriminal naziva „blokaderskim ološem“ i „kriminalnom bandom“ koja „ruši državu“.		Tako što Tužilaštvo za organizirani kriminal naziva „blokaderskim ološem“ i „kriminalnom bandom“ koja „ruši državu“.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4965461-002	vreme	4965461	kolumna	pol-drustvo	komentar	2	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Ustavnopravni poredak Srbije ne čuva Selaković sam.		Ustavnopravni poredak Srbije ne čuva Selaković sam.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4965461-003	vreme	4965461	kolumna	pol-drustvo	komentar	3	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Rame uz rame s njim je i izvjesni Miroslav Suvalj.		Rame uz rame s njim je i izvjesni Miroslav Suvalj.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4965461-004	vreme	4965461	kolumna	pol-drustvo	komentar	4	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	U zemlji sa ovakvim braniocima poretka Vučić je zbog Venecuele sazvao sjednicu Savjeta za nacionalnu bezbjednost.		U zemlji sa ovakvim braniocima poretka Vučić je zbog Venecuele sazvao sjednicu Savjeta za nacionalnu bezbjednost.	../to_annotate_q.tsv	SUBJ	saglasnost
vre-4965461-005	vreme	4965461	kolumna	pol-drustvo	komentar	5	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Trajala je četrdeset i pet minuta.		Trajala je četrdeset i pet minuta.	../to_annotate_q.tsv	OBJ	Aleksa
vre-4965461-006	vreme	4965461	kolumna	pol-drustvo	komentar	6	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Trenutno ne postoji opasnost od potencijalne agresije, ali do nje može doći već za nekoliko mjeseci ili godinu dana, poručio je šef države i nebeskog Ćacilenda.		Trenutno ne postoji opasnost od potencijalne agresije, ali do nje može doći već za nekoliko mjeseci ili godinu dana, poručio je šef države i nebeskog Ćacilenda.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-4965461-007	vreme	4965461	kolumna	pol-drustvo	komentar	7	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	Međutim, zahvaljujući njemu Vojska Srbije je toliko jaka da će svakom neprijatelju spasti gaće čim je pogleda, posebno alijansi Hrvatske, Albanije i Kosova.		Međutim, zahvaljujući njemu Vojska Srbije je toliko jaka da će svakom neprijatelju spasti gaće čim je pogleda, posebno alijansi Hrvatske, Albanije i Kosova.	../to_annotate_q.tsv	SUBJ	Aleksa
vre-5008147-014	vreme	5008147	kolumna	pol-drustvo	komentar	14	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Ili to da niko ne ucenjuje ljude da glasaju ovako ili onako.		Ili to da niko ne ucenjuje ljude da glasaju ovako ili onako.	../to_annotate_q.tsv	OBJ	Anica
vre-5008147-015	vreme	5008147	kolumna	pol-drustvo	komentar	15	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Da ne uvozi birače iz susednih zemalja, ne vodi paralelne spiskove, ne pravi bugarske vozove.		Da ne uvozi birače iz susednih zemalja, ne vodi paralelne spiskove, ne pravi bugarske vozove.	../to_annotate_q.tsv	OBJ	Anica
vre-5008147-016	vreme	5008147	kolumna	pol-drustvo	komentar	16	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Za razliku od Vučićevog priznanja eventualnog poraza, ovo pobrojano nije u domenu hipoteze.		Za razliku od Vučićevog priznanja eventualnog poraza, ovo pobrojano nije u domenu hipoteze.	../to_annotate_q.tsv	SUBJ	Anica
vre-5008147-017	vreme	5008147	kolumna	pol-drustvo	komentar	17	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Njegov je režim svaki put hvatan u svim tim nepočinstvima i sada ih već naveliko sprovodi pred, biće, odsudne izbore.		Njegov je režim svaki put hvatan u svim tim nepočinstvima i sada ih već naveliko sprovodi pred, biće, odsudne izbore.	../to_annotate_q.tsv	SUBJ	Anica
vre-5008147-018	vreme	5008147	kolumna	pol-drustvo	komentar	18	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Pa i tako, uz svu tu kriminalnu prednost koju režim pribavlja, deluje da će trka biti tesna.		Pa i tako, uz svu tu kriminalnu prednost koju režim pribavlja, deluje da će trka biti tesna.	../to_annotate_q.tsv	SUBJ	Anica
vre-5008147-019	vreme	5008147	kolumna	pol-drustvo	komentar	19	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Tu ne treba biti veliki matematičar pa zaključiti da SNS i sateliti mogu upravo malu odlučujuću prednost steći opisanim marifetlucima.		Tu ne treba biti veliki matematičar pa zaključiti da SNS i sateliti mogu upravo malu odlučujuću prednost steći opisanim marifetlucima.	../to_annotate_q.tsv	SUBJ	Anica
vre-5008147-020	vreme	5008147	kolumna	pol-drustvo	komentar	20	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Stvar je, dakle, obrnuta od onoga kako Vučićeva propaganda predstavlja.		Stvar je, dakle, obrnuta od onoga kako Vučićeva propaganda predstavlja.	../to_annotate_q.tsv	SUBJ	Anica
vre-5008147-021	vreme	5008147	kolumna	pol-drustvo	komentar	21	27	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	Neće „blokaderi“ da pogaze narodnu volju nego nju gazi režim, tako što narodu ne dopušta da se izjasni na slobodnim izborima.		Neće „blokaderi“ da pogaze narodnu volju nego nju gazi režim, tako što narodu ne dopušta da se izjasni na slobodnim izborima.	../to_annotate_q.tsv	SUBJ	Anica
vre-5003073-010	vreme	5003073	kolumna	pol-drustvo	komentar	10	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Glišić je vlast, a nakaradni, staljinistički i nezakoniti progon namijenjen je onim drugima.		Glišić je vlast, a nakaradni, staljinistički i nezakoniti progon namijenjen je onim drugima.	../to_annotate_q.tsv	SUBJ	Anica
vre-5003073-011	vreme	5003073	kolumna	pol-drustvo	komentar	11	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Sva je prilika da će poslije njih tužilac Živković i UKP započeti sa ispitivanjem građana koji su bili izloženi akustičnom oružju i liječnika koji su im pružili pomoć.		Sva je prilika da će poslije njih tužilac Živković i UKP započeti sa ispitivanjem građana koji su bili izloženi akustičnom oružju i liječnika koji su im pružili pomoć.	../to_annotate_q.tsv	OBJ	Anica
vre-5003073-012	vreme	5003073	kolumna	pol-drustvo	komentar	12	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Tako to ide kod Staljina sa Andrićevog venca.		Tako to ide kod Staljina sa Andrićevog venca.	../to_annotate_q.tsv	SUBJ	Anica
vre-5003073-013	vreme	5003073	kolumna	pol-drustvo	komentar	13	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	U slučaju Ponoša, informativni razgovor nije bio dno beščašća.		U slučaju Ponoša, informativni razgovor nije bio dno beščašća.	../to_annotate_q.tsv	SUBJ	Anica
vre-5003073-014	vreme	5003073	kolumna	pol-drustvo	komentar	14	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Njegov proboj je uslijedio desetak minuta po izlasku lidera SRCE iz policije.		Njegov proboj je uslijedio desetak minuta po izlasku lidera SRCE iz policije.	../to_annotate_q.tsv	OBJ	Anica
vre-5003073-015	vreme	5003073	kolumna	pol-drustvo	komentar	15	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Tada je na TV Inforemer D.J. Vučićević pročitao službenu bilješku o Ponoševom iskazu.		Tada je na TV Inforemer D.J. Vučićević pročitao službenu bilješku o Ponoševom iskazu.	../to_annotate_q.tsv	OBJ	Anica
vre-5003073-016	vreme	5003073	kolumna	pol-drustvo	komentar	16	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Ima li išta jadnije i poganije?		Ima li išta jadnije i poganije?	../to_annotate_q.tsv	SUBJ	Anica
vre-5003073-017	vreme	5003073	kolumna	pol-drustvo	komentar	17	28	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	Da narodu bude jasno, vlast bi što prije trebalo da objasni da li opskurni likovi iz Informera imaju policijske značke, a policajci legitimacije Informera?		Da narodu bude jasno, vlast bi što prije trebalo da objasni da li opskurni likovi iz Informera imaju policijske značke, a policajci legitimacije Informera?	../to_annotate_q.tsv	SUBJ	Anica
vre-5009398-004	vreme	5009398	kolumna	pol-drustvo	komentar	4	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	Studenti su pre dobrih godinu i po dana probudili učmalo društvo i sada „Studentska lista“ maršira ka pobedi.		Studenti su pre dobrih godinu i po dana probudili učmalo društvo i sada „Studentska lista“ maršira ka pobedi.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-5009398-005	vreme	5009398	kolumna	pol-drustvo	komentar	5	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	Oni koji je vode samo moraju da se pobrinu da BIA ne uspe da poseje razdor među njima, da se na studentskoj listi za vanredne parlamentarne izbore ne nađu baš potpuni idioti i da pronađu način da sarađuju sa opozicionim političkim partijama koje to zaista jesu.		Oni koji je vode samo moraju da se pobrinu da BIA ne uspe da poseje razdor među njima, da se na studentskoj listi za vanredne parlamentarne izbore ne nađu baš potpuni idioti i da pronađu način da sarađuju sa opozicionim političkim partijama koje to zaista jesu.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-5009398-006	vreme	5009398	kolumna	pol-drustvo	komentar	6	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	I da se kada, jednog dana, budu raspisani izbori, istog časa desetine hiljada studenata, onakvi neumorni i nasmejani kakvi jesu, rastrče po celoj Srbiji da šire dobru reč, u pešačkoj kampanji kakvu ova zemlja još videla nije.		I da se kada, jednog dana, budu raspisani izbori, istog časa desetine hiljada studenata, onakvi neumorni i nasmejani kakvi jesu, rastrče po celoj Srbiji da šire dobru reč, u pešačkoj kampanji kakvu ova zemlja još videla nije.	../to_annotate_q.tsv	SUBJ	saglasnost
vre-5009398-007	vreme	5009398	kolumna	pol-drustvo	komentar	7	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	Podrazumeva se da izborne tehnikalije, u koje spada, recimo, dovoljan broj obučenih kontrolora, moraju da budu završene na vreme.		Podrazumeva se da izborne tehnikalije, u koje spada, recimo, dovoljan broj obučenih kontrolora, moraju da budu završene na vreme.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
vre-5009398-008	vreme	5009398	kolumna	pol-drustvo	komentar	8	13	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	Za opozicione partije, koje su za 14 godina naprednjačke vlasti uspele da prokockaju gotovo svo poverenje građana, važi samo jedno: ili da završe ukrupnjavanje i postaraju se da niko ko izađe na izbore ne ostane ispod cenzusa ili da ne smetaju i pruže punu podršku „Studentskoj listi“.		Za opozicione partije, koje su za 14 godina naprednjačke vlasti uspele da prokockaju gotovo svo poverenje građana, važi samo jedno: ili da završe ukrupnjavanje i postaraju se da niko ko izađe na izbore ne ostane ispod cenzusa ili da ne smetaju i pruže punu podršku „Studentskoj listi“.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
